0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,price
1.029099659371194,1.394055427040185,1.539173229085006,1.4209293866851447,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,13300000
1.728532377928592,1.394055427040185,5.733420278341647,2.587643534697806,2.709987288725112,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12250000
2.1827094679009282,0.055270920014809204,1.539173229085006,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12250000
1.0654338265689811,1.394055427040185,1.539173229085006,0.2542152386724836,2.709987288725112,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12215000
1.029099659371194,1.394055427040185,-0.5579502955433145,0.2542152386724836,1.5389719687210002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11410000
1.0654338265689811,0.055270920014809204,3.6362967537133266,-0.9124989093401775,1.5389719687210002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10850000
1.5559450837391042,1.394055427040185,3.6362967537133266,2.587643534697806,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10150000
5.0167745093283065,2.7328399340655607,3.6362967537133266,0.2542152386724836,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10150000
1.337940080552383,1.394055427040185,-0.5579502955433145,0.2542152386724836,1.5389719687210002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9870000
0.27062391911739264,0.055270920014809204,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9800000
3.6542432394112976,0.055270920014809204,-0.5579502955433145,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9800000
0.3841681916104767,1.394055427040185,3.6362967537133266,0.2542152386724836,1.5389719687210002,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9681000
0.6339655910952616,1.394055427040185,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9310000
-0.7512745333203639,1.394055427040185,1.539173229085006,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9240000
1.201686953560682,0.055270920014809204,1.539173229085006,0.2542152386724836,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9240000
0.3841681916104767,1.394055427040185,-0.5579502955433145,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9100000
0.6566744455938784,1.394055427040185,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9100000
1.5196109165413172,0.055270920014809204,1.539173229085006,2.587643534697806,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8960000
-0.251679734350794,0.055270920014809204,1.539173229085006,0.2542152386724836,1.5389719687210002,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8890000
0.5749225693988579,0.055270920014809204,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8855000
-0.3788493195430481,0.055270920014809204,-0.5579502955433145,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8750000
0.9087427305285251,0.055270920014809204,1.539173229085006,-0.9124989093401775,1.5389719687210002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8680000
1.315231226053766,0.055270920014809204,-0.5579502955433145,-0.9124989093401775,0.3679566487168883,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8645000
-0.26984681794968746,0.055270920014809204,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8645000
1.655864043533018,0.055270920014809204,1.539173229085006,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8575000
0.6294238201955383,1.394055427040185,1.539173229085006,0.2542152386724836,1.5389719687210002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8540000
0.3841681916104767,0.055270920014809204,1.539173229085006,2.587643534697806,-0.8030586712872236,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8463000
1.6899273252809435,0.055270920014809204,-0.5579502955433145,-0.9124989093401775,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8400000
1.2698135170565323,2.7328399340655607,1.539173229085006,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8400000
0.1570796466243086,1.394055427040185,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8400000
1.0540793993196726,0.055270920014809204,1.539173229085006,2.587643534697806,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8400000
0.838345281582813,0.055270920014809204,-0.5579502955433145,2.587643534697806,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8400000
-0.12451014915853985,1.394055427040185,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8295000
0.36600110801158325,0.055270920014809204,3.6362967537133266,0.2542152386724836,0.3679566487168883,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8190000
0.7656769471872391,2.7328399340655607,-0.5579502955433145,0.2542152386724836,0.3679566487168883,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8120000
0.838345281582813,0.055270920014809204,1.539173229085006,2.587643534697806,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8080940
1.057258638949479,0.055270920014809204,1.539173229085006,1.4209293866851447,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8043000
1.7466994615274853,1.394055427040185,1.539173229085006,2.587643534697806,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7980000
0.3841681916104767,0.055270920014809204,-0.5579502955433145,2.587643534697806,1.5389719687210002,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7962500
0.3841681916104767,1.394055427040185,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7910000
0.6339655910952616,0.055270920014809204,-0.5579502955433145,0.2542152386724836,-0.8030586712872236,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7875000
0.5476719440005178,0.055270920014809204,1.539173229085006,2.587643534697806,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7840000
0.6021731947971981,0.055270920014809204,1.539173229085006,2.587643534697806,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7700000
0.3841681916104767,1.394055427040185,1.539173229085006,2.587643534697806,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7700000
0.3841681916104767,1.394055427040185,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7560000
0.3841681916104767,0.055270920014809204,1.539173229085006,1.4209293866851447,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7560000
0.3841681916104767,0.055270920014809204,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7525000
0.6566744455938784,0.055270920014809204,-0.5579502955433145,2.587643534697806,2.709987288725112,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7490000
-0.3879328613424949,0.055270920014809204,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7455000
1.038183201170641,0.055270920014809204,1.539173229085006,-0.9124989093401775,-0.8030586712872236,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7420000
1.038183201170641,0.055270920014809204,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7420000
0.531775745851486,0.055270920014809204,-0.5579502955433145,2.587643534697806,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7420000
0.3841681916104767,1.394055427040185,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7350000
-0.001882334866009072,0.055270920014809204,1.539173229085006,2.587643534697806,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7350000
0.3841681916104767,0.055270920014809204,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7350000
0.3841681916104767,0.055270920014809204,-0.5579502955433145,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7350000
2.854891561059986,1.394055427040185,-0.5579502955433145,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7343000
1.7466994615274853,1.394055427040185,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7245000
1.1471857027640016,1.394055427040185,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7210000
0.3841681916104767,0.055270920014809204,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7210000
0.3841681916104767,0.055270920014809204,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7140000
1.6921982107308051,-1.2835135870105665,-0.5579502955433145,-0.9124989093401775,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7070000
0.49317069320383744,1.394055427040185,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7070000
0.5476719440005178,1.394055427040185,1.539173229085006,1.4209293866851447,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7035000
2.7345346322173167,0.055270920014809204,-0.5579502955433145,-0.9124989093401775,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7000000
1.6921982107308051,0.055270920014809204,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6930000
3.6542432394112976,-1.2835135870105665,-0.5579502955433145,-0.9124989093401775,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6930000
1.1562692445634484,0.055270920014809204,1.539173229085006,-0.9124989093401775,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6895000
0.3841681916104767,0.055270920014809204,-0.5579502955433145,-0.9124989093401775,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6860000
3.150106669542004,1.394055427040185,1.539173229085006,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6790000
-0.5241859883341957,0.055270920014809204,1.539173229085006,0.2542152386724836,-0.8030586712872236,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6790000
0.3841681916104767,1.394055427040185,1.539173229085006,2.587643534697806,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6755000
-0.06092535656241278,0.055270920014809204,-0.5579502955433145,2.587643534697806,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6720000
0.6566744455938784,-1.2835135870105665,1.539173229085006,2.587643534697806,-0.8030586712872236,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6685000
-0.5060189047353023,0.055270920014809204,-0.5579502955433145,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6650000
-0.4060999449413883,1.394055427040185,1.539173229085006,0.2542152386724836,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6650000
0.5749225693988579,0.055270920014809204,1.539173229085006,1.4209293866851447,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6650000
0.6112567365966448,0.055270920014809204,1.539173229085006,1.4209293866851447,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6650000
0.24791506461877585,0.055270920014809204,-0.5579502955433145,-0.9124989093401775,1.5389719687210002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6650000
0.3841681916104767,0.055270920014809204,1.539173229085006,1.4209293866851447,-0.8030586712872236,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6650000
0.3841681916104767,0.055270920014809204,-0.5579502955433145,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6629000
-0.5241859883341957,0.055270920014809204,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6615000
2.42796509648599,0.055270920014809204,1.539173229085006,-0.9124989093401775,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6615000
0.3841681916104767,0.055270920014809204,1.539173229085006,2.587643534697806,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6580000
-0.6331884899275564,0.055270920014809204,-0.5579502955433145,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6510000
1.4060666440482332,0.055270920014809204,1.539173229085006,1.4209293866851447,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6510000
0.688466841891942,0.055270920014809204,-0.5579502955433145,1.4209293866851447,-0.8030586712872236,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6510000
-0.5423530719330891,0.055270920014809204,-0.5579502955433145,-0.9124989093401775,1.5389719687210002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6475000
1.0245578884714708,0.055270920014809204,-0.5579502955433145,-0.9124989093401775,1.5389719687210002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6475000
1.5559450837391042,2.7328399340655607,3.6362967537133266,0.2542152386724836,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6440000
-0.0700088983618595,0.055270920014809204,-0.5579502955433145,0.2542152386724836,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6440000
0.7248010090897289,-1.2835135870105665,-0.5579502955433145,-0.9124989093401775,1.5389719687210002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6419000
-0.16084431635632676,0.055270920014809204,1.539173229085006,2.587643534697806,-0.8030586712872236,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6405000
0.9291806995772802,0.055270920014809204,1.539173229085006,-0.9124989093401775,2.709987288725112,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6300000
0.3841681916104767,1.394055427040185,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6300000
-0.4787682793369621,0.055270920014809204,1.539173229085006,1.4209293866851447,1.5389719687210002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6300000
1.7466994615274853,0.055270920014809204,-0.5579502955433145,-0.9124989093401775,0.3679566487168883,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6300000
0.5658390275994112,0.055270920014809204,-0.5579502955433145,-0.9124989093401775,0.3679566487168883,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6300000
0.6566744455938784,0.055270920014809204,1.539173229085006,1.4209293866851447,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6293000
0.3841681916104767,1.394055427040185,-0.5579502955433145,1.4209293866851447,-0.8030586712872236,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6265000
0.6566744455938784,0.055270920014809204,1.539173229085006,-0.9124989093401775,-0.8030586712872236,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6230000
0.1570796466243086,0.055270920014809204,-0.5579502955433145,1.4209293866851447,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6230000
0.1570796466243086,0.055270920014809204,1.539173229085006,2.587643534697806,0.3679566487168883,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6195000
0.5431301731007944,0.055270920014809204,1.539173229085006,1.4209293866851447,-0.8030586712872236,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6195000
0.1570796466243086,0.055270920014809204,1.539173229085006,-0.9124989093401775,1.5389719687210002,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6195000
-0.2970974433480276,0.055270920014809204,-0.5579502955433145,2.587643534697806,-0.8030586712872236,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6160000
0.1343707921256918,1.394055427040185,1.539173229085006,-0.9124989093401775,-0.8030586712872236,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6160000
0.5749225693988579,0.055270920014809204,-0.5579502955433145,1.4209293866851447,-0.8030586712872236,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6125000
-0.8693605767131712,1.394055427040185,-0.5579502955433145,1.4209293866851447,0.3679566487168883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6107500
0.6634871019434635,1.394055427040185,1.539173229085006,0.2542152386724836,0.3679566487168883,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6090000
